獲得轉帳資訊 去轉帳,获得转账资讯 去转账,Get transfer information to transfer funds.,,รับข้อมูลการโอนเงินเพื่อโอนเงิน,,,転送情報を取得します,,,전송 정보를 전송할 수 있습니다,,,Có được thông tin chuyển khoản để chuyển khoản,,,धन हस्तांतरित करने के लिए स्थानांतरण जानकारी प्राप्त करें,,,"paymentBank.toTransferButton,depositCheck.button"
請於,请于,Please,,โปรด,,,お願いします,,,제발,,,Vui lòng tại,,,कृपया,,,paymentBank.transferCompleteContent1
完成轉帳,完成转账,complete the transfer by,,เสร็จสิ้นการโอน,,,転送を完了します,,,전송을 완료하십시오,,,Hoàn thành chuyển khoản,,,प्रेषण स्थानांतरण पूरा हुआ,,,paymentBank.transferCompleteContent2
收款戶名,收款户名,Name of beneficiary,,ชื่อผู้รับผลประโยชน์,,,,,,,,,Tên của các hộ gia đình nhận,,,लाभार्थी के खाते में नाम,,,paymentBank.transferBankAccountName
收款銀行及代碼,收款银行及代码,Receiving Bank and Code,,ชื่อธนาคารและรหัสธนาคาร,,,銀行とコードを受け取ります,,,은행과 코드를받습니다,,,Ngân hàng nhận và mã số,,,प्राप्तकर्ता बैंक और कोड,,,paymentBank.transferBankAndCode
收款帳戶,收款账户,Receiving Account,,เลขบัญชีธนาคาร,,,領収書アカウント,,,영수증 계정,,,Tài khoản nhận,,,वापसी के खाते,,,paymentBank.transferBankAccount
已完成轉帳,已完成转账,Transfer Completed,,ทำการโอนเรียบร้อย,,,完了した転送,,,완료된 전송,,,Đã hoàn thành chuyển khoản,,,प्रेषण स्थानांतरण पूरा हुआ,,,paymentBank.completeButton
"注意事項：
1.請依照入金提單金額轉帳,轉帳金額與申請金額不一致,則無法轉帳成功。
2.請勿重覆匯款。
3.超過有效期限,則無法轉帳成功。","注意事项：
1.请依照入金提单金额转账,转账金额与申请金额不一致,则无法转账成功。
2.请勿重覆汇款。
3.超过有效期限,则无法转账成功。","注意事項：
1.請依照入金提單金額轉帳,轉帳金額與申請金額不一致,則無法轉帳成功。
2.請勿重覆匯款。
3.超過有效期限,則無法轉帳成功。",,"ข้อควรระวัง:
 หากจำนวนเงินที่โอนไม่สอดคล้องกับจำนวนเงินที่ยื่นขอ จะไม่สามารถโอนได้สำเร็จ
 หากเกินกว่าวันที่กำหนดไว้ จะไม่สามารถทำการโอนได้
 กรุณาอย่าโอนเงินซ้ำ",,,"予防：
転送量はアプリケーション額と同じではありませんが、転送は成功することはできません。
有効期間を超えた場合、転送は成功できません。
送金を繰り返さないでください。",,,"지침:
전송 금액은 신청 금액과 동일하지 않지만 전송은 성공할 수 없습니다.
유효 기간이 초과되면 전송이 성공할 수 없습니다.
송금을 반복하지 마십시오.",,,"Những điều cần chú ý:
 Số tiền chuyển khoản không khớp với số tiền đăng ký, thì không thể chuyển khoản thành công.
 Vượt quá thời hạn có hiệu lực, thì không thể chuyển khoản thành công.
 Không được chuyển khoản trùng lặp.",,,"टिप्पणियाँ: 1. कृपया जमा बिल की राशि के अनुसार स्थानांतरण करें। यदि स्थानांतरण राशि आवेदन राशि के साथ असंगत है, तो स्थानांतरण सफल नहीं होगा। 2. कृपया बार-बार पैसे न भेजें. 3. समाप्ति तिथि के बाद, स्थानांतरण सफल नहीं हो सकता.",,,paymentBank.transferDescriptionTip
"溫馨提示:如遇入金問題，
 請第一時間聯繫","温馨提示:如遇入金问题，
 请第一时间联系","Friendly Reminder: In case of deposit problems, please contact",,"คำเตือน: ในกรณีที่เกิดปัญหาการฝากเงิน
 กรุณาติดต่อ",,,"リマインダー：金の問題に遭遇した場合、
初めて連絡してください",,,"알림 : 금 문제가 발생하면
처음으로 연락하십시오",,,"Gợi ý nhỏ: Nếu có vấn đề về nhập tiền,
 vui lòng liên hệ ngay",,,"हार्दिक अनुस्मारक: यदि आपको जमा संबंधी समस्याओं का सामना करना पड़ता है, तो कृपया यथाशीघ्र हमसे संपर्क करें",,,paymentBank.paymentValueTip1
在線客服,在线客服,the online customer service promptly.,,ฝ่ายบริการลูกค้าได้ทันที,,,オンラインサービス,,,온라인 서비스,,,với Dịch vụ Khách hàng trực tuyến,,,ऑनलाइन सेवा,,,paymentBank.paymentValueTip2
"客服人員會協助您迅速入金。
 服務宗旨:秉承「用戶至上」真誠「
 用心為您服務」。 ","客服人员会协助您迅速入金。
 服务宗旨:秉承「用户至上」真诚「
 用心为您服务」。","The customer support agents will help you deposit funds quickly. 
Service tenet: we sincerely “serve you with all our hearts” with our motto “client first.” ",,"เจ้าหน้าที่ฝ่ายบริการลูกค้าจะช่วยให้คุณฝากเงินได้อย่างรวดเร็ว
 หลักการบริการ: ยึดมั่นในจุดยืนของลูกค้าเป็นหลักและพร้อมบริการลูกค้าด้วยความจริงใจ",,,"カスタマーサービススタッフは、すぐにゴールドを支援します。
サービスの目的：「ユーザーの最初の「誠実さ」を順守する
あなたの心を奉仕してください。」",,,"고객 서비스 직원이 금을 빨리 도와 드리겠습니다.
서비스 목적 : ""사용자 우선""성실함 ""을 준수합니다.
당신의 마음으로 당신을 섬기십시오. """,,,"Nhân viên Dịch vụ Khách hàng sẽ hỗ trợ bạn nhanh chóng nhập tiền.
 Tôn chỉ phục vụ: Giữ vững “Người sử dụng là thượng đế” chân thành
 “tận tâm phục vụ bạn”.",,,"ग्राहक सेवा कर्मचारी शीघ्रता से धनराशि जमा करने में आपकी सहायता करेंगे। सेवा सिद्धांत: ""ग्राहक पहले"" का पालन करें और ईमानदारी से ""दिल से आपकी सेवा करें""।",,,paymentBank.paymentValueTip3
帳戶封鎖中，無法登入,账户封锁中，无法登入,The account is locked. You are unable to log in.,,บัญชีถูกบล็อค ไม่สามารถเข้าสู่ระบบได้,,,,,,,,,"Tài khoản đang bị khóa, không thể đăng nhập",,,"खाता लॉक हो गया, लॉग इन करने में असमर्थ",,,accountBlockPopup.title
"可能原因如下:
  1. 交易行為異常 
  2. 同 IP 多帳號註冊
  3. 出入金行為異常","可能原因如下:
  1. 交易行为异常 
  2. 同 IP 多账号注册
  3. 出入金行为异常","The possible reasons are as follows:
   1. Abnormal trading behavior 
   2. Multi-account registration with the same IP
   3. Abnormal deposit and withdrawal behavior",,"สาเหตุที่เป็นไปได้มีดังนี้:
  1. มีพฤติกรรมการทำธุรกรรมที่ผิดปกติ
  2. มีการลงทะเบียนหลายบัญชีด้วย IP เดียวกัน
  3. มีพฤติกรรมการฝากและถอนที่ผิดปกติ",,,,,,,,,"Nguyên nhân khả năng như sau:
 1. Hành vi giao dịch bất thường
 2. Cùng một IP đăng ký nhiều số tài khoản
 3. Hành vi xuất nhập tiền bất thường",,,संभावित कारण इस प्रकार हैं: 1. असामान्य लेनदेन व्यवहार 2. एक ही आईपी के साथ कई खातों का पंजीकरण 3. असामान्य जमा और निकासी व्यवहार,,,accountBlockPopup.content
如需解鎖，請聯繫,如需解锁，请联系,"To unlock, please contact",,หากต้องการปลดล็อก โปรดติดต่อ,,,,,,,,,"Nếu cần mở khóa, vui lòng liên hệ",,,अनलॉक करने के लिए कृपया संपर्क करें,,,accountBlockPopup.tip1
客服人員,客服人员,customer support.,,ฝ่ายบริการลูกค้า,,,,,,,,,nhân viên Dịch vụ Khách hàng,,,ग्राहक सेवा,,,accountBlockPopup.tip2
您已登出,您已登出,You have logged out.,,ออกจากระบบแล้ว,,,,,,,,,Bạn đã đăng xuất,,,आप लॉग आउट हो गए हैं,,,otherDevicesLoginPopup.title
已在別的裝置上登入，因此從這台裝置登出，請您重新登入,已在别的装置上登入，因此从这台装置登出，请您重新登入,"You have logged in on another device, so logged out from this device. Please log in again.",,คุณได้เข้าสู่ระบบในอุปกรณ์อื่น จึงออกจากระบบจากอุปกรณ์นี้ กรุณาเข้าสู่ระบบใหม่อีกครั้ง,,,,,,,,,"Đã đăng nhập trên thiết bị khác, vì vậy đăng xuất từ thiết bị này, vui lòng đăng nhập lại",,,"पहले से ही किसी अन्य डिवाइस पर लॉग इन है, इसलिए इस डिवाइस से लॉग आउट करें। कृपया दोबारा लॉग इन करें।",,,otherDevicesLoginPopup.content
